date,distance,drinking,population,satellite,fireball,pilotballon,precipitation,visibility,smog,shape,timing
20071024,632.4527174,5.3,52764,0,,,0,10,, circle,15 minutes
20071024,667.4010527,7.6,61987,0,,,0,10,, light,10mins
20071024,,,2293,0,,,,,, triangle,6 seconds
20071025,0.550052246,10.8,,0,,,0,10,, rectangle,3 minutes
20071025,723.5471573,,216,0,,,0,5.6,, rectangle,30 minutes
20071025,723.5471573,7.5,,0,,,,,, sphere,30sec
20071025,723.5471573,7.5,,0,,,0.11,10,, circle,30 seconds
20071027,1.791111753,8.5,57370,0,,,0,10,, circle,1 hour
20071101,519.934039,8.7,24957,0,,,,,, oval,15-20 Sec.
20071104,0.756143532,6.7,,0,,,0.16,10,, formation,30 minutes
20071121,333.5807494,5.5,26211,0,,,,,, light,20min
20071025,0.31211982,5.6,152037,0,10682.67183,,0,10,, cylinder,18 seconds
20071025,1.471903214,7.4,1493309,0,10682.67183,,0,10,, oval,one minute
20071025,781.040084,7.5,52958,0,10682.67183,,0,10,, triangle,5-7 min
20071025,878.6338484,5.9,27794,0,10682.67183,,0,10,28, cylinder,5 minutes
20071025,1202.220325,6.1,145923,0,10682.67183,,0,9,, unknown,15 minutes
20071025,1233.060777,12.2,,0,10682.67183,,0,4,25, unknown,3-4 seconds
20071025,9.22E+18,7.7,,0,10682.67183,,,,25, light,60 SECONDS
20071026,0.404888445,9.6,,0,10682.67183,,0,,10, unknown,
20071026,0.823685674,7.7,6118,0,10682.67183,,0,10,, triangle,short
20071026,1.320556583,7.5,564395,0,10682.67183,,,,25, changing,2-3 minutes
20071027,0.327758596,7.6,65,0,10682.67183,,0.16,8,17, light,few seconds
20071029,0.977536391,9.6,16545,0,10682.67183,,0,10,, triangle,30 seconds
20071108,,,355940,0,10682.67183,,,,, light,10-15 seconds
20080111,,,,0,10682.67183,,0,10,, light,10-15 Minutes
20080220,,,,0,10682.67183,,,,, circle,50-60 seconds
20071025,,,26944,1,,,,,, chevron,20 Minutes
20071026,0.317444036,8,,1,,,0,10,36, cigar,30 seconds
20071026,1.46954166,7.3,15677,1,,,0,9,, fireball,4 seconds
20071026,1.938660701,9.2,1270187,1,,,0,10,, fireball,1 minute
20071026,2561.227695,10.5,30443,1,,,0,10,,,5 seconds
20071027,1.64894723,5.3,,1,,,0.03,8,9, circle,10 sec
20071027,2.057881713,7.2,,1,,,0.02,8,, changing,4:00~6:00
20071027,,,85881,1,,,0.41,5,, oval,30 min.
20071028,,,641,1,,,,,, oval,45 min
20071029,0.275470345,8.3,69585,1,,,0,10,13, light,20-30 seconds
20071030,0.575173266,10.9,586956,1,,,0,6,, formation,3-5 seconds
20071103,0.924242062,6.3,524090,1,,,0,10,27, light,3 minutes
20071105,1.010899411,10.2,,1,,,0,10,, formation,30 sec
20071225,1.566574996,12.2,22850,1,,,0.01,10,27, light,5 seconds
20071026,1.40773184,7.4,332024,0,,,0,10,37, disk,10 mins
20071027,0.701057993,9.6,,0,,,-0.00001,6,32, fireball,5 seconds
20071028,2.566098067,6.5,67304,0,,,0,10,, flash,5 minutes
20071029,0.167559524,8.4,1266198,0,,,0.01,10,17, light,5 seconds
20071030,1.518128038,8.3,36193,0,,,0,10,, oval,5 Minutes
20071030,,,73996,0,,,,,, oval,around 7 miniutes
20071028,0.370367877,8.7,1319,0,,,0,5,, light,15 min
20071028,0.495271855,7.7,,0,,,0.01,5,, light,one minute
20071028,0.54395651,9.6,117688,0,,,0,7,, oval,4 Minutes
20071028,1.537760092,9.3,31773,0,,,0,10,, other,30 Seconds
20071028,1.562901882,6.4,72429,0,,,,,, light,15 Minutes
20071028,1.673386562,8.8,31806,0,,,0,10,, chevron,Brief
20071028,4.425842949,5.3,48878,0,,,0,10,31, oval,20 minutes
20071028,,,198092,0,,,,,, light,20min
20071029,0.333772468,8.4,30448,0,,,,,, disk,
20071029,0.614595558,11.4,,0,,,0,10,40, light,30 minutes plus
20071030,0.462997983,8.6,,0,,,0,10,, light,1-3 Minutes
20071030,0.756143532,6.7,9471,0,,,0,10,, disk,2 minutes
20071030,7839.888281,,,0,,,,,, circle,3 seconds
20071031,,,,0,,,0,10,, disk,digial photo
20071101,1.439420044,6.3,,0,,,,,, light,2 hours
20071113,1.316433598,4.2,,0,,,0,10,, triangle,3-5 seconds
20071114,14.44658913,6.5,,0,,,,,, other,10 seconds
20071114,3223.848041,4.6,578302,0,,,0,10,, unknown,4 min. ??
20071120,7.009981568,6.3,168801,0,,,0,9,, triangle,20 seconds
20071029,0.614595558,11.4,14704,0,,,0,10,21, circle,Sunday night  early monda
20071029,1.005291313,3.8,8988,0,,,0,10,32, circle,8 seconds
20071029,1.320556583,7.5,17413,0,,,0,10,36, triangle,5 seconds
20071029,5.605642472,9.2,145923,0,,,0,10,, oval,2 minutes
20071029,356.9890309,9.1,30894,0,,,0,10,, unknown,60 minutes
20071029,1783.090613,12.2,578302,0,,,0,8,, light,10 sec
20071030,8.458871487,5.7,129704,0,,,0,10,, triangle,5 min
20071030,231.4335764,3.8,25697,0,,,0.01,10,, circle,30 Minutes+
20071030,1129.666308,7.9,,0,,,0,10,, light,30 seconds
20071104,11.58455905,9.7,177783,0,,,,,, light,5 sec
20080115,1969.427097,9,142731,0,,,0,11,, cylinder,10 minutes
20080320,2.998680545,9.6,40790,0,,,0,10,, flash,1 minute
20081208,2.536539908,8.2,,0,,,,,, cigar,6 or 7 seconds
20090928,,12.4,10718,0,,,,,, rectangle,20 seconds
20071030,0.614595558,11.4,,0,,,0,10,38, circle,5 seconds
20071030,1.219784582,6.6,3119,0,,,,,, cigar,five minutes
20071030,1.395360926,8.5,,0,,,,,, cigar,Brief (1-2 min.)
20071031,2.996580507,6.3,3119,0,,,0,10,, cylinder,15 minutes
20071031,80.88837941,6.2,578302,0,,,,,33, disk,2 to 3 minutes
20071031,732.2926599,11.4,6335,0,,,0,8,, triangle,2 minutes
20071031,,,11446,0,,,0,19,, light,Less than 10 seconds
20071101,2270.354299,5.8,,0,,,0,8.2,, oval,8 min
20071102,80.88837941,6.2,191474,0,,,,,33, changing,45 seconds
20071105,1.063964867,5.1,,0,,,0,10,, light,3-4 minutes
20071117,,5.2,5403,0,,,0,10,, light,3 minutes
20081030,43.44417415,7.6,20481,0,,,0,9,, triangle,10 minutes
20081210,3057.543652,10.2,2297,0,,,0,9,, fireball,less 2min
20071031,2.776761647,9.3,,0,,,0,10,, light,.5-.75 Minute
20071031,563.0146403,8.1,2537,0,,,0,10,, fireball,3-5 seconds
20071031,1137.189663,9.4,42654,0,,,0,10,, unknown,10 seconds
20071031,4388.526274,6.8,396538,0,,,0,10,, disk,2 Min
20071031,,9.2,,0,,,,,28, sphere,about 1 hour
20071101,1.392261219,6.3,10105,0,,,0,9,, cigar,
20071106,9061.979945,10.2,,0,,,0,8,, fireball,2 seconds
20080102,,,,0,,,,,, light,10 mins
20071101,2.976498204,8.3,6042,0,,,0,10,, disk,3 minutes
20071101,3.040782308,14.1,56426,0,,,0,5,8, changing,8 mins
20071101,3.319017237,14.1,2132,0,,,0,6,, light,8 seconds
20071101,3.319017237,14.1,18311,0,,,0,6,, changing,5 seconds
20071102,2.808440353,3.2,1859,0,,,-0.00001,10,, circle,seconds
20071102,8.063120745,5.2,66801,0,,,0,10,, disk,3 minutes
20071102,15.45191931,3.2,,0,,,,,, triangle,10 min
20071102,321.7022993,3.6,4584,0,,,,,, triangle,7-10 min
20071102,322.3447775,5,230,0,,,0,6,, other,4 seconds
20071102,384.0952114,6.9,488251,0,,,0,10,, light,30 min
20071102,857.9841487,11.4,,0,,,0,4,, unknown,single photo image
20071102,3284.742667,4.6,90468,0,,,0,9,, oval,5 minutes
20071102,,,317959,0,,,0,10,, flash,at least 6 hours
20071104,1.913565325,6.6,,0,,,0,10,35, triangle,10 mins
20071104,6.292979634,10.6,,0,,,,,, fireball,3-5 seconds
20071113,,,82463,0,,,,,, circle,1 minute
20071114,71.07819748,8.3,66801,0,,,0,10,, disk,3 minutes
20071229,5.958580076,9.6,1709,0,,,0,10,, triangle,drive by
20081124,0.547127009,8.5,807669,0,,,0.01,6,36, light,10 secounds
20090217,565.9275265,4.3,117517,0,,,0,8,36, rectangle,3 to 5 minutes
20091111,1.206112031,6.6,50908,0,,,0,10,, disk,5 seconds
20091111,1.206112031,6.6,50908,0,,,0,10,, disk,5 seconds
20071102,0.755697319,8.3,13656,0,,,0,8,, triangle,30 seconds
20071102,0.837116007,10.1,52648,0,,,0,10,, light,2 min
20071102,0.986896194,8.2,15925,0,,,0,10,, other,10 seconds
20071102,1.078182464,7.9,50949,0,,,0,10,21, disk,20 secs
20071102,3.343014499,6.7,1270187,0,,,0,9,, chevron,40-45seconds
20071102,158.14636,6.8,172161,0,,,0,16,, changing,90 seconds
20071102,1000.568114,8,673,0,,,0,10,, light,20 seconds
20071102,2787.564105,9,,0,,,,,, changing,6 hours
20071102,,,,0,,,,,, flash,still
20071102,,,70887,0,,,0,13.3,, fireball,5 minutes
20071103,1.387773877,9.3,,0,,,0,10,36, disk,few minutes
20071103,1.635417557,9.2,405904,0,,,0,10,, other,10 Minutes
20071103,1.635417557,9.2,,0,,,0,10,, other,30 minutes
20071103,,11.4,7040,0,,,0,9,, triangle,5 - 10 seconds
20071104,0.317444036,8,,0,,,0,10,47, other,30 minutes
20071212,667.4611495,4.2,35015,0,,32.27396431,,,, triangle,20 sec.
20071216,1013.070492,7.1,16002,0,,,0,10,, triangle,45-60 seconds
20080103,1.206695345,8,3552,0,,,0,10,, cigar,15 seconds
20080508,1.232766172,11.1,,0,,,0,10,, diamond,2 hrs?
20071103,0.217449418,10.2,19154,0,,,0,10,10, oval,30 minutes
20071103,1.928561274,8.4,979,0,,,0,10,, rectangle,10 seconds
20071103,171.7748022,6,,0,,,0,10,, circle,5 minutes
20071103,507.7811193,9.4,555306,0,,,0,2,, unknown,4 minutes
20071104,1526.972876,7.8,778673,0,,,0,10,, other,20 minutes
20071105,3.009173612,4.7,150071,0,,,,,, other,2 min
20071105,109.2126451,8,,0,,,0,9,, cylinder,8 min.
20071105,2382.646994,9,19219,0,,,0,10,18, sphere,10 minutes
20071105,,,2040,0,,,,,, other,1 minute
20071108,1.514911891,8.1,35604,0,,,0.01,5,, triangle,30 seconds
20071114,,6.7,3211,0,,,0,10,, triangle,1 second
20071211,,9,,0,,,,,, unknown,seconds
20071213,4960.148871,6.6,,0,,,,,, triangle,over a hour
20071104,0.401475731,7.7,,0,,,0,4,, rectangle,45 minutes
20071104,0.500939756,14.6,218440,0,,,0,10,, teardrop,4 seconds
20071104,1.045753898,6.5,6023,0,,,0,9,, triangle,10 seconds
20071104,1.107055151,10.1,,0,,,,,, other,3 to 5 mins
20071104,2.526982753,9.1,,0,,,0.01,10,19, light,6 minutes
20071104,4.806927912,9.6,2703991,0,,,0,2,, light,2 sec.
20071104,4.858420364,4.3,131219,0,,,0,10,, fireball,5-10 minutes
20071104,6.268227357,5,8772,0,,,,,, triangle,10 minutes
20071104,6.268227357,5,150362,0,,,,,, cylinder,7 minutes
20071104,1141.031781,8.3,,0,,,0,10,, oval,10 seconds
20071105,2.807154955,9.3,3240,0,,,0,3,, flash,2 hours
20071105,4.806927912,9.6,3240,0,,,0,2,, flash,2 hours
20071105,1030.494957,11.2,,0,,,0,4,, circle,8 minutes
20071105,2430.90516,8.6,,0,,,,,, oval,8 minutes
20071106,,,75072,0,,,0,,, light,5mins
20080114,780.1152971,8.1,,0,,,,,, triangle,3 min
20080415,2.541612722,9.6,37449,0,,,0,10,, circle,5 seconds
20080622,0.338052415,9.7,2864,0,,,,,, other,2 minutes
20071104,1.491103041,5.6,,0,,,,,, rectangle,
20071105,0.508267522,4.9,53650,0,,,0.36,9,, cone,45 minutes
20071105,0.508267522,4.9,,0,,,0.36,9,, disk,15 minutes
20071105,0.532986024,8.7,57733,0,,,0,10,25, light,3 minutes
20071105,1666.789385,12.2,2049,0,,,0,6,, triangle,1 minute
20071105,1998.761628,9,104022,0,,,0,7,34, other,10 Sec
20071105,,9.1,,0,,,0,10,, sphere,still there
20071106,0.45699717,5.5,106533,0,,,0,10,, other,3-4 min
20071106,1.118064663,9.1,,0,,,0,10,, triangle,4-5 seconds
20071106,438.5161792,8,114580,0,,,0.02,9,, circle,10 Sec
20071106,628.2230538,10.8,,0,,,0.05,10,, changing,45+
20071106,1336.86658,7.6,3018,0,,,0,19,, unknown,20 to 25 seconds
20071108,0.922846895,7.9,133452,0,,24.10021865,0.05,10,, formation,5 seconds
20071108,2161.598823,8.4,3808,0,,,0,10,, other,3 MINUITES
20071108,,,129175,0,,,,,, triangle,20 seconds
20071109,2346.947805,9,142983,0,,,0,10,, circle,1 MIN
20071110,0.332217206,7.8,12600,0,,5.128387338,0,10,, other,3 seconds
20071112,148.5991915,11.4,,0,,,0,10,, fireball,3mins
20071113,,,,0,,,,,, cigar,5 sec.
20071115,5.298160317,5.4,30614,0,,,0,10,, circle,8:00
20071115,6.568549223,6.7,4193,0,,,,,26, light,30 minutes
20071122,1622.418635,3.6,10368,0,,,1.65,7,, cigar,5 min
20071127,1421.501281,12.2,,0,,,,,, cigar,30 Seconds
20080115,443.4354743,5.8,35010,0,,,0,10,, sphere,5 min. + -
20080210,1.392261219,6.3,396538,0,,,0,10,, triangle,5 minutes
20071106,2.526982753,9.1,2703991,0,,,0,10,16, disk,10 minutes
20071106,3.819758657,8.3,,0,,28.36447915,0,19,, changing,09:00pm
20071106,834.1730603,3.8,178304,0,,,,,, light,one minute
20071106,,8.6,53881,0,,,0,6,, changing,5 seconds
20071107,0.508267522,4.9,,0,,,0,10,, light,2 minutes
20071107,2.392821926,8.2,,0,,,0,5,, flash,15 seconds
20071108,0.171409731,7.5,55416,0,,,0.65,7,, light,3-4 minutes
20071113,0.800096075,9.2,8021,0,,,0,10,50, unknown,30-40 seconds
20071115,0.852043851,3.6,231266,0,,,0,10,, cylinder,1 minute
20071125,7.159521084,9.4,,0,,,0.01,10,, sphere,39 sec
20071202,4.732297091,6.5,2287,0,,,,,, sphere,25-30 seconds
20071107,2.015285545,9.3,35849,0,,,0,3,, fireball,1 to 2 minutes
20071107,2651.6021,9,29849,0,,,,,, light,10 minutes
20071108,2.00705264,9.4,911744,0,,,0,4,12, disk,1 minute
20071108,3.471262084,7.8,47116,0,,,0,10,, disk,5 minutes
20071108,259.9599664,7.2,61893,0,,,0,7,, triangle,3-5 minuets
20071113,1.169678998,8.5,47217,0,,,,,, circle,1 minute
20071117,17.09764341,7.3,5593,0,,,0,10,, triangle,1:00
20080219,,11.4,102116,0,,,0,3,18, triangle,
20090318,2.52266839,8.6,10764,0,,,0,10,, triangle,10 Minutes
20061109,0.986896194,8.2,96853,0,,,0,10,, formation,on going
20071108,2.049461402,6.6,30894,0,,,,,, fireball,1-2 seconds
20071108,2.234619391,9.6,195530,0,,,0,5,31, fireball,5 seconds
20071108,4.421484762,8.6,58520,0,,,0,10,, fireball,2 seconds
20071109,0.548612455,6.3,,0,,,0,10,, fireball,10 seconds
20071109,0.66253622,5.2,,0,,,0,9,, fireball,15 Seconds
20071109,2.045491322,8.3,415865,0,,,0,8,26, light,5 Min
20071109,2.132011138,5.6,6781,0,,,0,10,, fireball,1 hour
20071109,356.9890309,9.1,69445,0,,,0,10,, triangle,for about ten minutes
20071112,1.605805653,5.1,,0,,,0,10,, circle,A few seconds.
20071112,258.1293122,8.3,8563,0,,,0,10,, flash,3 minutes
20071114,4.033190292,6.9,405904,0,,,0,10,, formation,
20071129,,,,0,,,0,8,, oval,Few Seconds
20071109,0.251619188,8.2,3751872,0,,,0,8,15, formation,90 seconds
20071109,2.999685441,7.9,28347,0,,,,,, cigar,15 minutes
20071109,841.9752658,7,,0,,,0,9,, light,90 min
20071109,5471.795596,5.3,,0,,,,,, unknown,Last 5 nights
20071110,0.21259412,10.4,28735,0,,,0,8,26, light,about 2 seconds
20071110,2.38130903,6.9,12308,0,,,0,10,32, rectangle,3 minutes
20071110,,,95617,0,,,,,, chevron,20-30 sec
20071113,0.530124366,5.8,65534,0,,,0,7,, formation,2 Minutes
20071113,2.802938198,9.3,148,0,,,0,12,, flash,seconds
20071113,4.870506657,7.2,89011,0,,,0,10,, unknown,4 minutes
20071116,0.618996598,4.9,,0,,,0,10,,,
20071117,1.456934796,9.9,1891,0,,,0,10,, cigar,2 minutes
20080205,0.367369937,4.6,51834,0,,,,,, chevron,2 minute
20071110,0.701057993,9.6,32558,0,,,0,10,36, unknown,ongoing
20071110,1.649822495,6.2,15621,0,,25.5004873,0,10,, unknown,1 1/2 min.
20071110,4.864503073,10.4,,0,,,0.05,9,, sphere,10 min
20071110,4.937359575,8.3,578302,0,,,0,10,, triangle,1 minute
20071111,0.547127009,8.5,45699,0,,,0,8,46, light,10 mins
20071111,0.614595558,11.4,807669,0,,,0,10,38, fireball,3-5 Minutes
20071111,0.747138594,10.7,1266198,0,,,0,10,, circle,4 minutes
20071111,0.794090927,10.7,135730,0,,,0,10,, other,5:50
20071111,1.57079467,10.8,867,0,,,0,10,, cigar,1 hour
20071111,1009.696674,9.5,94916,0,,,0.04,10,, unknown,30 min
20071113,1156.801998,12.2,20935,0,,,0,,21, light,7 minutes
20071113,,,10364,0,,,,,, disk,1 hour
20071120,2855.35628,9,11421,0,,,0.42,5,, oval,Less than 1 minute
20071211,4.913059803,6.5,17125,0,,,0,20,, other,5 minutes
20080111,0.547127009,8.5,807669,0,,,0,8,46, oval,3 min
20080517,411.3080491,5.9,,0,,77.41950931,0,9,, light,5 Seconds
20081027,1915.943538,9,22758,0,,,0.56,4,, fireball,5 seconds
20071111,1.183122613,8.7,31158,0,,20.08096207,,,, light,10 secods
20071111,1.911173529,10.3,2894,0,,,0.01,7,30, sphere,15 seconds
20071111,2.848104902,11.2,87227,0,,,0,10,, other,1 min 40sec
20071112,2013.564616,9,41504,0,,,0.26,8,, cylinder,5 Minutes
20071113,5.777875289,6.7,41579,0,,,0,10,, unknown,30seconds
20071113,,,,0,,,,,, formation,5 MIN
20071114,1.796719519,8.4,40793,0,,,0,10,43, light,2 Seconds
20071117,1.781895883,7.6,,0,,,0.12,10,, flash,5 Seconds
20071118,411.3080491,5.9,18759,0,,77.41950931,0,9,, sphere,3 minutes
20071211,0.317444036,8,1270187,0,,,0,10,35, unknown,30 minutes
20081115,0.526876979,8.5,593136,0,,,0,10,20, light,10 minutes
20071112,0.701057993,9.6,,0,,,0,8,33, formation,1 minute
20071112,1.220331146,6.5,27801,0,,,,,, light,5 minutes
20071112,1.264552216,4.9,,0,,,0,9,, fireball,2 Seconds
20071112,2.807154955,9.3,4268,0,,,0,7,, circle,1 hour +
20071112,2.843623613,8.2,62213,0,,,0,10,, sphere,4-5 minutes
20071112,732.2926599,11.4,,0,,,0,7,, oval,=- 1 minute
20071112,,,134785,0,,,0.03,8,, other,3 Minures
20071113,0.550052246,10.8,191474,0,,,0.03,10,, circle,5 minutes
20071113,0.603522582,10.3,,0,,,,,, oval,Instantaneous
20071113,4.021259907,9.3,4919,0,,,0,10,36, light,30+ Minutes
20071113,5.686390539,4.8,,0,,,0,8,, circle,2 min
20071113,8.102220644,11.2,52764,0,,,0.1,10,, sphere,4-6 minutes
20071113,,,,0,,,,,, flash,
20071113,,,45415,0,,,,,, other,:10
20071114,2.477882533,10,131219,0,,,0,9,, cone,4 minutes
20071115,,,6802,0,,,0,10,, egg,
20071118,,,1266198,0,,,,,, disk,15MN
20071201,0.467437172,9.1,133452,0,,,0,6,, circle,one half hour
20071222,,,,0,,,0,6.2,, formation,0:02
20071229,,7,,0,,,0,9,, oval,?
20081030,5.263844691,7.1,40199,0,,,,,, light,47 min
20071112,3.009173612,4.7,50451,0,,,,,, unknown,1 minute
20071112,,,3751872,0,,,0,6.2,, unknown,10 seconds
20071113,0.251619188,8.2,10453,0,,,0,10,14, light,5 minutes
20071113,0.940373255,8.6,7872,0,,,0,10,, oval,15 SEC.
20071113,1.172100318,9.6,74963,0,,,0,10,, formation,15 minutes
20071113,1.21752548,8.4,3740,0,,25.1608024,,,, light,about 10 mins.
20071113,12.34823005,4,,0,,,0,6,, oval,4 minutes
20071113,8997.521527,6.1,1340,0,,,-0.00001,9,, triangle,5 min
20071114,0.701057993,9.6,1266198,0,,,0,10,28, other,30 seconds
20071114,0.701057993,9.6,250002,0,,,0,10,28, changing,less than 2 mins
20071114,2.256439054,9.8,,0,,,0.01,8,, disk,30 min
20071114,3.319784088,8.3,52174,0,,,,,, fireball,couple seconds
20071114,6.748915215,6.6,4558,0,,,0.27,8,, unknown,5-10 minutes
20071114,868.2683775,4.7,1266198,0,,,,,, triangle,10 mins
20071115,3.599790962,9.3,,0,,,0,10,, light,10 minutes
20071116,329.9035032,9.2,100959,0,,,0,10,, other,0:00:03
20071118,,,19154,0,,,,,, diamond,30 seconds
20071205,1.561181837,5.6,9912,0,,,0,10,, disk,40 seconds
20080526,0.701057993,9.6,1266198,0,,,0,10,28, triangle,10-15 minutes
20071114,0.467437172,9.1,1266198,0,,,0,8,, circle,10 Minutes
20071114,0.701057993,9.6,,0,,,0,10,31, triangle,10 seconds
20071114,0.701057993,9.6,1266198,0,,,0,10,31, changing,15 minutes
20071115,2.532274256,4.7,43902,0,,,0,3,, triangle,30 seconds
20071115,,,,0,,,0,10,, triangle,a couple minutes
20071116,,,,0,,,0,10,, circle,50 mins
20071118,1.871824807,8.2,133452,0,,,0,10,, circle,2 minutes
20071124,3.235530965,8.8,65535,0,,,0.07,5,, fireball,Seconds
20071204,0.711031908,4.9,6149,0,,,0,5,, cross,half hour so far
20071115,0.924242062,6.3,8641,0,,,0,10,30, changing,3 minutes
20071115,2.800297013,10,36999,0,,,0,4,21, circle,12 seconds
20071115,467.7144947,5.1,,0,,,,,, circle,3 -4 mins
20071115,565.9275265,4.3,36110,0,,,0.08,9,28, triangle,5 minutes
20071115,656.5556966,6.4,,0,,,0.02,10,, light,an hour
20071116,1.623341722,6.5,117517,0,,,,,, formation,10seconds
20071116,,,524090,0,,,,,, light,5 minutes
20071117,654.6528811,6.7,455316,0,,,0.01,10,, cigar,3 hours+
20071215,,8.4,,0,,,1.9,5,, disk,1-2 seconds
20071231,86.98984531,9.4,1247,0,,,,,, circle,45 minutes
20080507,1.351985247,7,60388,0,,,0,10,, changing,40 Minutes
20080507,361.9349796,7,,0,,,,,, sphere,3 minutes
20080815,2.309000693,8.8,43224,0,,,0.33,6,, disk,seconds
20071116,1.206112031,6.6,,0,,,0,10,, circle,30 seconds
20071116,1091.565258,4.9,,0,,,0,10,, light,3 minutes
20071116,,,22061,0,,,0,3.9,, fireball,10 minutes
20071116,,,50908,0,,,0,5.7,, light,30 minutes
20071117,0.840156754,5.8,,0,,,0,10,, other,5 sec.
20071117,1.741035963,7.1,16720,0,,,0,10,, circle,5 minutes
20071118,,,6816,0,,,0,,, chevron,00:15 Seconds
20071119,1.874603296,6.9,253721,0,,,0,12,, unknown,unknown
20071122,0.92836305,6.7,51691,0,,,,,, light,1hr 45min
20080108,0.577405786,9.2,784998,0,,,0,10,, other,2 min.
20090127,239.9849507,4.5,227,0,,,0,10,27, circle,20 seconds
20071116,,5.9,7295,0,,,0,10,, other,duration of dusk
20071117,0.94264636,9.5,,0,,,,,, fireball,1 second
20071117,181.1552511,5.8,4798,0,,,0,10,, unknown,2.5 min
20071118,1.382944366,7.8,32813,0,,,0,15,31, oval,4 min
20071118,2.256165875,8.6,32813,0,,,0,8,, light,5 min
20071118,3.116496843,7.8,17247,0,,,0,15,, light,3-4 Min.
20071119,1889.478523,12.2,45994,0,,,0.01,2,, fireball,5 seconds
20071120,181.1552511,5.8,96553,0,,,0,10,, changing,5-6 seconds
20071212,,8.2,13730,0,,,0,15,, circle,5:00
20071118,2.174105158,7.8,45069,0,,,,,, triangle,6 seconds
20071118,2.445401872,8,2762,0,,,0,10,25, light,15 min.
20071118,4.021259907,9.3,18616,0,,,0,10,46, teardrop,7 seconds
20071118,,,,0,,,,,, circle,5 minutes
20071118,,,,0,,,,,, other,1hr+
20071118,,,,0,,,,,, sphere,25 seconds
20071119,0.957995138,7.3,13730,0,,,0,9,27, fireball,3 minutes
20071119,1.12496882,7.7,212641,0,,,0,10,, fireball,1.5 hours
20071119,2.040135034,5.8,45415,0,,,0,10,, triangle,4-5 minutes
20071119,2.959616691,5.1,268358,0,,,0,10,, light,Seconds
20071126,3.276570619,6,3431,0,,,0,10,, other,15 sec
20071119,0.705991398,9.3,202581,0,,,,,, other,5 mins
20071119,1.814317471,8.1,252,0,,,0,10,16, triangle,5 minutes
20071119,1.874603296,6.9,172693,0,,,0,10,, light,2 hrs
20071120,0.686560425,4.3,253721,0,,9.34879035,0,6,33, light,10 seconds
20071123,1307.096903,8.2,,0,,,0,,, other,15 seconds
20071119,,,43189,0,,,,,, light,over 30 minutes
20071120,1.64087789,9,,0,,,0,10,29, oval,2 minutes
20071121,0.356232111,16.6,16747,0,,,0,10,22, unknown,1hr
20071121,3.301843993,11.8,476,0,,,0,10,, unknown,1
20071121,5.432570252,4.4,218986,0,,,,,, triangle,5 minutes
20071126,1569.256139,5.2,,0,,28.76143082,0,10,, light,20 minutes
20080917,,,,0,,,,,, circle,2-3 Minutes
20071120,2.191990197,6.4,106958,0,,,0,3,, circle,1 minute
20071121,683.8925892,5.6,,0,,,0,10,18, flash,2hrs at least
20071121,788.7128277,11.4,,0,,,,,, circle,3 seconds
20071122,0.701057993,9.6,1266198,0,,,0,7,30, circle,10 Minutes
20071122,4.019360522,7.3,2461,0,,,0,4,, triangle,4 MINUITES
20071127,3.649059372,5.4,108180,0,,,0,10,, cigar,3-4 minutes
20071222,0.895103115,12.2,70028,0,,,0,10,32, diamond,15 minutes
20071122,0.92836305,6.7,16720,0,,,,,, oval,5 minutes
20071122,11.48508596,8.8,86,0,,,0.47,6.1,, changing,30 min
